I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
183.81,197.36,6.5506,-197.21,77.086,100.82,,,,,,
187.0,200.66,6.5654,-200.46,78.575,102.45,,,,,,
190.4,204.18,6.4765,-203.95,80.155,104.16,,,,,,
194.02,207.88,6.3141,-207.66,81.864,105.92,,,,,,
197.82,211.72,6.139,-211.55,83.711,107.7,,,,,,
201.75,215.67,6.0251,-215.56,85.667,109.49,,,,,,
205.73,219.67,6.0325,-219.6,87.684,111.31,,,,,,
209.69,223.69,6.1844,-223.62,89.721,113.15,,,,,,
213.62,227.69,6.4562,-227.58,91.754,115.03,,,,,,
217.5,231.65,6.791,-231.46,93.772,116.93,,,,,,
221.33,235.53,7.1344,-235.26,95.753,118.83,,,,,,
225.08,239.34,7.4729,-239.0,97.652,120.71,,,,,,
228.72,243.1,7.8515,-242.67,99.4,122.58,,,,,,
232.21,246.82,8.3523,-246.3,100.93,124.43,,,,,,
235.52,250.53,9.0429,-249.9,102.17,126.25,,,,,,
238.66,254.31,9.9282,-253.53,103.12,128.03,,,,,,
241.62,258.19,10.939,-257.24,103.74,129.7,,,,,,
244.3,262.2,11.964,-260.97,104.04,131.22,,,,,,
246.38,266.15,12.9,-264.41,103.93,132.53,,,,,,
247.24,269.44,13.694,-266.8,103.28,133.5,,,,,,
246.02,270.99,14.348,-266.99,101.82,133.98,,,,,,
241.92,269.56,14.899,-263.9,99.28,133.72,,,,,,
234.51,264.22,15.383,-256.97,95.43,132.42,,,,,,
223.88,254.66,15.818,-246.25,90.252,129.72,,,,,,
210.44,241.15,16.2,-232.23,83.916,125.27,,,,,,
194.72,224.43,16.498,-215.57,76.669,118.86,,,,,,
177.26,205.39,16.662,-196.99,68.738,110.62,,,,,,
158.57,184.9,16.631,-177.13,60.309,100.96,,,,,,
139.15,163.59,16.357,-156.56,51.571,90.327,,,,,,
119.47,141.93,15.826,-135.76,42.745,79.077,,,,,,
99.915,120.3,15.077,-115.11,34.046,67.423,,,,,,
80.79,99.05,14.174,-94.95,25.633,55.536,,,,,,
62.29,78.534,13.181,-75.521,17.602,43.589,,,,,,
44.598,59.0,12.122,-56.981,10.042,31.777,,,,,,
28.058,40.51,10.984,-39.405,3.0544,20.351,,,,,,
13.254,22.953,9.7407,-22.964,-3.251,9.6628,,,,,,
0.6419,6.4525,8.3913,-8.2054,-8.7761,0.1341,,,,,,
-9.9182,-8.0926,6.9736,4.1501,-13.45,-7.904,,,,,,
-18.96,-19.602,5.5514,14.011,-17.257,-14.365,,,,,,
-26.844,-28.1,4.1866,21.982,-20.255,-19.411,,,,,,
-33.615,-34.458,2.9198,28.634,-22.563,-23.326,,,,,,
-39.212,-39.461,1.7736,34.202,-24.326,-26.378,,,,,,
-43.655,-43.536,0.76998,38.746,-25.681,-28.772,,,,,,
-47.071,-46.875,-0.058683,42.331,-26.737,-30.64,,,,,,
-49.643,-49.575,-0.68074,45.072,-27.579,-32.077,,,,,,
-51.554,-51.715,-1.0934,47.124,-28.256,-33.164,,,,,,
-52.959,-53.39,-1.3409,48.643,-28.796,-33.98,,,,,,
-53.977,-54.702,-1.4979,49.772,-29.208,-34.598,,,,,,
-54.705,-55.743,-1.6269,50.624,-29.501,-35.073,,,,,,
-55.222,-56.574,-1.7449,51.28,-29.691,-35.436,,,,,,
-55.594,-57.231,-1.8277,51.793,-29.804,-35.701,,,,,,
-55.872,-57.731,-1.8473,52.194,-29.868,-35.877,,,,,,
-56.09,-58.083,-1.8043,52.498,-29.907,-35.978,,,,,,
-56.264,-58.298,-1.7312,52.709,-29.935,-36.022,,,,,,
-56.395,-58.388,-1.673,52.83,-29.954,-36.033,,,,,,
-56.479,-58.373,-1.6687,52.87,-29.961,-36.032,,,,,,
-56.513,-58.282,-1.7457,52.843,-29.95,-36.037,,,,,,
-56.5,-58.151,-1.9187,52.773,-29.912,-36.058,,,,,,
-56.444,-58.013,-2.1846,52.68,-29.842,-36.099,,,,,,
-56.347,-57.888,-2.517,52.578,-29.738,-36.155,,,,,,
-56.21,-57.783,-2.8658,52.467,-29.603,-36.21,,,,,,
-56.031,-57.683,-3.1665,52.342,-29.442,-36.243,,,,,,
-55.805,-57.559,-3.3575,52.186,-29.265,-36.23,,,,,,
-55.534,-57.383,-3.4023,51.985,-29.085,-36.153,,,,,,
-55.223,-57.133,-3.3048,51.731,-28.911,-36.008,,,,,,
-54.895,-56.81,-3.105,51.432,-28.757,-35.807,,,,,,
-54.581,-56.43,-2.8535,51.109,-28.637,-35.57,,,,,,
-54.318,-56.02,-2.5809,50.794,-28.564,-35.319,,,,,,
-54.132,-55.607,-2.2867,50.514,-28.545,-35.065,,,,,,
-54.03,-55.212,-1.9525,50.288,-28.574,-34.814,,,,,,
-53.993,-54.843,-1.566,50.115,-28.631,-34.566,,,,,,
-53.983,-54.497,-1.1376,49.976,-28.689,-34.319,,,,,,
-53.946,-54.159,-0.69796,49.837,-28.717,-34.068,,,,,,
-53.835,-53.804,-0.28159,49.658,-28.693,-33.811,,,,,,
-53.612,-53.4,0.0896,49.401,-28.604,-33.544,,,,,,
-53.26,-52.918,0.41171,49.039,-28.454,-33.263,,,,,,
-52.78,-52.333,0.69365,48.561,-28.259,-32.964,,,,,,
-52.19,-51.628,0.94855,47.966,-28.04,-32.64,,,,,,
-51.519,-50.799,1.1884,47.266,-27.817,-32.282,,,,,,
-50.803,-49.859,1.4241,46.487,-27.607,-31.88,,,,,,
-50.078,-48.829,1.6704,45.659,-27.417,-31.42,,,,,,
-49.371,-47.731,1.9489,44.806,-27.25,-30.886,,,,,,
-48.689,-46.573,2.2822,43.938,-27.1,-30.262,,,,,,
-48.016,-45.361,2.679,43.047,-26.954,-29.54,,,,,,
-47.32,-44.104,3.1232,42.122,-26.791,-28.737,,,,,,
-46.563,-42.826,3.5782,41.16,-26.587,-27.897,,,,,,
-45.722,-41.563,4.0012,40.166,-26.327,-27.079,,,,,,
-44.787,-40.351,4.3548,39.154,-26.004,-26.343,,,,,,
-43.767,-39.218,4.6142,38.142,-25.617,-25.726,,,,,,
-42.682,-38.176,4.7701,37.143,-25.178,-25.231,,,,,,
-41.564,-37.218,4.8277,36.166,-24.702,-24.838,,,,,,
-40.444,-36.339,4.7941,35.217,-24.208,-24.519,,,,,,
-39.348,-35.542,4.6631,34.303,-23.705,-24.262,,,,,,
-38.298,-34.854,4.4107,33.445,-23.192,-24.082,,,,,,
-37.309,-34.315,4.0035,32.673,-22.653,-24.01,,,,,,
-36.392,-33.961,3.4168,32.02,-22.073,-24.073,,,,,,
-35.552,-33.801,2.6523,31.503,-21.445,-24.274,,,,,,
-34.787,-33.803,1.7469,31.111,-20.777,-24.581,,,,,,
-34.087,-33.897,0.76963,30.808,-20.101,-24.931,,,,,,
-33.442,-33.997,-0.19558,30.543,-19.457,-25.255,,,,,,
-32.85,-34.029,-1.072,30.272,-18.891,-25.49,,,,,,
-32.318,-33.954,-1.8091,29.981,-18.435,-25.602,,,,,,
-31.867,-33.779,-2.3944,29.683,-18.097,-25.591,,,,,,
-31.52,-33.556,-2.8558,29.421,-17.859,-25.503,,,,,,
-31.296,-33.37,-3.2453,29.252,-17.683,-25.41,,,,,,
-31.197,-33.296,-3.6046,29.212,-17.535,-25.386,,,,,,
-31.202,-33.357,-3.9282,29.299,-17.398,-25.458,,,,,,
-31.26,-33.508,-4.1551,29.461,-17.277,-25.582,,,,,,
-31.303,-33.649,-4.201,29.609,-17.183,-25.674,,,,,,
-31.267,-33.677,-4.0143,29.653,-17.122,-25.654,,,,,,
-31.101,-33.528,-3.6182,29.534,-17.083,-25.494,,,,,,
-30.786,-33.195,-3.1083,29.238,-17.042,-25.215,,,,,,
-30.339,-32.713,-2.61,28.79,-16.976,-24.865,,,,,,
-29.808,-32.139,-2.2233,28.241,-16.882,-24.495,,,,,,
-29.267,-31.527,-1.9827,27.651,-16.781,-24.134,,,,,,
-28.788,-30.915,-1.8503,27.073,-16.709,-23.778,,,,,,
-28.415,-30.306,-1.7379,26.532,-16.699,-23.398,,,,,,
-28.146,-29.682,-1.5491,26.023,-16.764,-22.953,,,,,,
-27.942,-29.015,-1.2241,25.524,-16.889,-22.411,,,,,,
-27.746,-28.298,-0.76538,25.013,-17.036,-21.778,,,,,,
-27.5,-27.554,-0.23313,24.479,-17.157,-21.104,,,,,,
-27.152,-26.825,0.27831,23.925,-17.191,-20.478,,,,,,
-26.644,-26.165,0.66107,23.349,-17.078,-20.002,,,,,,
-25.902,-25.619,0.80669,22.734,-16.743,-19.771,,,,,,
-24.838,-25.211,0.62803,22.051,-16.1,-19.844,,,,,,
-23.362,-24.941,0.099018,21.256,-15.055,-20.22,,,,,,
-21.412,-24.77,-0.71278,20.306,-13.527,-20.828,,,,,,
-18.964,-24.634,-1.6865,19.162,-11.496,-21.551,,,,,,
-16.049,-24.455,-2.736,17.793,-9.0439,-22.276,,,,,,
-12.737,-24.161,-3.8953,16.178,-6.3434,-22.933,,,,,,
-9.1339,-23.7,-5.3079,14.313,-3.5265,-23.5,,,,,,
-5.3604,-23.042,-7.1281,12.213,-0.58844,-23.989,,,,,,
-1.5476,-22.192,-9.4384,9.9321,2.5704,-24.422,,,,,,
2.1705,-21.202,-12.248,7.5725,6.0246,-24.824,,,,,,
5.6621,-20.167,-15.51,5.2784,9.7415,-25.211,,,,,,
8.8089,-19.21,-19.101,3.2066,13.569,-25.597,,,,,,
11.523,-18.434,-22.795,1.4825,17.281,-25.979,,,,,,
13.763,-17.896,-26.264,0.1685,20.645,-26.341,,,,,,
15.536,-17.594,-29.122,-0.74337,23.496,-26.662,,,,,,
16.891,-17.486,-31.021,-1.3111,25.765,-26.921,,,,,,
17.884,-17.52,-31.755,-1.6091,27.471,-27.112,,,,,,
18.555,-17.659,-31.339,-1.6963,28.694,-27.243,,,,,,
18.906,-17.895,-30.01,-1.5965,29.527,-27.335,,,,,,
18.893,-18.249,-28.165,-1.2929,30.021,-27.418,,,,,,
18.428,-18.756,-26.242,-0.73607,30.139,-27.52,,,,,,
17.414,-19.459,-24.584,0.13933,29.752,-27.664,,,,,,
15.781,-20.39,-23.349,1.3901,28.722,-27.865,,,,,,
13.532,-21.569,-22.537,3.0441,27.016,-28.132,,,,,,
10.746,-22.994,-22.068,5.0901,24.752,-28.468,,,,,,
7.5401,-24.646,-21.846,7.4812,22.145,-28.87,,,,,,
4.0323,-26.485,-21.776,10.145,19.398,-29.33,,,,,,
0.31104,-28.449,-21.791,13.001,16.637,-29.835,,,,,,
-3.5616,-30.476,-21.843,15.967,13.89,-30.37,,,,,,
-7.534,-32.502,-21.872,18.963,11.118,-30.923,,,,,,
-11.544,-34.47,-21.796,21.909,8.2589,-31.47,,,,,,
-15.51,-36.323,-21.526,24.721,5.2741,-31.98,,,,,,
-19.334,-38.012,-20.99,27.329,2.1743,-32.42,,,,,,
-22.933,-39.508,-20.153,29.69,-0.98256,-32.763,,,,,,
-26.265,-40.809,-19.027,31.803,-4.1166,-32.997,,,,,,
-29.328,-41.946,-17.666,33.702,-7.1547,-33.125,,,,,,
-32.144,-42.972,-16.143,35.437,-10.045,-33.171,,,,,,
-34.751,-43.932,-14.533,37.047,-12.752,-33.171,,,,,,
-37.174,-44.866,-12.895,38.561,-15.247,-33.151,,,,,,
-39.416,-45.792,-11.278,39.988,-17.493,-33.128,,,,,,
-41.47,-46.705,-9.7261,41.321,-19.449,-33.106,,,,,,
-43.313,-47.586,-8.2828,42.544,-21.084,-33.09,,,,,,
-44.922,-48.412,-6.9924,43.641,-22.398,-33.083,,,,,,
-46.29,-49.147,-5.8876,44.593,-23.427,-33.086,,,,,,
-47.426,-49.759,-4.9826,45.384,-24.23,-33.097,,,,,,
-48.35,-50.235,-4.2786,46.013,-24.862,-33.119,,,,,,
-49.087,-50.588,-3.7706,46.493,-25.365,-33.16,,,,,,
-49.667,-50.853,-3.4576,46.851,-25.761,-33.231,,,,,,
-50.126,-51.076,-3.3316,47.124,-26.069,-33.34,,,,,,
-50.505,-51.3,-3.3569,47.353,-26.31,-33.487,,,,,,
-50.849,-51.546,-3.4599,47.577,-26.513,-33.654,,,,,,
-51.191,-51.816,-3.5434,47.815,-26.709,-33.81,,,,,,
-51.549,-52.085,-3.5123,48.069,-26.924,-33.918,,,,,,
-51.917,-52.317,-3.3036,48.319,-27.17,-33.949,,,,,,
-52.273,-52.476,-2.9078,48.537,-27.445,-33.887,,,,,,
-52.586,-52.555,-2.3888,48.702,-27.727,-33.755,,,,,,
-52.823,-52.606,-1.9029,48.821,-27.971,-33.622,,,,,,
-52.97,-52.771,-1.7053,48.95,-28.106,-33.619,,,,,,
-53.028,-53.296,-2.1125,49.21,-28.047,-33.922,,,,,,
-53.043,-54.475,-3.374,49.764,-27.698,-34.695,,,,,,
-53.107,-56.567,-5.5552,50.779,-26.972,-36.077,,,,,,
-53.341,-59.753,-7.8492,52.338,-25.821,-38.719,,,,,,
-53.844,-64.232,-6.4047,54.371,-24.352,-44.025,,,,,,
-54.612,-67.873,-3.2408,56.61,-22.967,-43.473,,,,,,
-55.498,-65.979,0.61095,58.487,-22.028,-39.618,,,,,,
-56.233,-63.048,3.4336,59.439,-21.078,-36.624,,,,,,
-56.468,-61.661,2.6785,59.812,-18.986,-35.953,,,,,,
-55.761,-64.89,-5.7688,60.503,-14.8,-41.237,,,,,,
-53.431,-80.12,-26.094,62.292,-8.2465,-59.008,,,,,,
-48.746,-111.57,-60.072,76.551,0.14444,-92.011,,,,,,
-53.233,-158.94,-107.02,103.37,9.5255,-139.27,,,,,,
-69.897,-218.7,-161.86,135.6,19.934,-196.53,,,,,,
-83.382,-283.41,-214.51,171.85,32.169,-255.76,,,,,,
-97.209,-340.42,-256.14,205.26,44.349,-304.74,,,,,,
-105.76,-372.53,-277.22,225.43,51.467,-330.94,,,,,,
-102.29,-361.92,-269.18,219.81,50.868,-321.75,,,,,,
-78.306,-292.18,-225.76,176.16,43.961,-264.63,,,,,,
-25.044,-151.97,-142.26,84.139,33.667,-151.46,,,,,,
62.637,62.08,-16.221,-64.59,22.28,20.03,,,,,,
179.13,342.04,148.63,-262.87,9.8584,244.09,,,,,,
310.2,664.77,338.96,-488.5,-11.749,502.87,,,,,,
441.09,990.65,530.61,-716.23,-39.934,764.31,,,,,,
552.3,1265.9,690.37,-909.5,-61.804,984.43,,,,,,
623.15,1433.1,783.16,-1029.1,-75.317,1116.4,,,,,,
635.55,1449.0,785.35,-1044.2,-78.555,1126.2,,,,,,
579.31,1303.7,698.2,-944.38,-72.071,1009.3,,,,,,
457.45,1029.7,551.23,-746.93,-64.504,796.86,,,,,,
288.21,692.65,390.65,-493.71,-68.37,545.08,,,,,,
101.83,366.92,258.46,-237.42,-89.647,312.74,,,,,,
-67.349,109.82,176.07,-24.118,-124.98,139.75,,,,,,
-189.86,-53.065,141.45,117.02,-164.38,38.343,,,,,,
-252.59,-120.3,137.36,178.96,-192.01,-1.4568,,,,,,
-260.49,-121.88,142.93,181.23,-199.24,-1.3174,,,,,,
-230.14,-90.771,142.8,148.63,-186.62,15.343,,,,,,
-181.24,-53.172,131.36,105.05,-159.56,30.862,,,,,,
-130.38,-24.121,110.24,66.781,-126.45,36.93,,,,,,
-88.659,-8.0258,82.816,40.531,-95.775,32.956,,,,,,
-60.411,-3.589,55.096,26.181,-71.071,22.012,,,,,,
-49.458,-22.192,32.339,35.793,-51.717,5.6647,,,,,,
-46.678,-40.251,16.786,45.447,-37.933,-13.674,,,,,,
-43.721,-41.906,9.3075,44.738,-30.377,-18.17,,,,,,
-44.263,-40.825,5.2132,43.146,-27.067,-19.701,,,,,,
-47.137,-38.682,3.8289,41.374,-25.807,-20.13,,,,,,
-48.21,-36.456,5.002,38.802,-26.312,-20.198,,,,,,
-46.348,-34.708,8.5666,36.014,-28.246,-20.333,,,,,,
-43.786,-33.575,12.105,33.763,-28.087,-20.686,,,,,,
-41.671,-32.97,11.647,32.263,-27.159,-21.238,,,,,,
-40.198,-32.735,9.9734,31.373,-26.326,-21.888,,,,,,
-39.209,-32.677,8.4775,30.842,-25.668,-22.492,,,,,,
-38.462,-32.6,7.3934,30.419,-25.139,-22.921,,,,,,
-37.742,-32.349,6.7415,29.901,-24.685,-23.098,,,,,,
-36.886,-31.841,6.437,29.149,-24.254,-23.009,,,,,,
-35.792,-31.059,6.3305,28.099,-23.804,-22.688,,,,,,
-34.413,-30.036,6.2587,26.75,-23.301,-22.201,,,,,,
-32.75,-28.826,6.093,25.141,-22.718,-21.62,,,,,,
-30.839,-27.473,5.7747,23.333,-22.047,-20.992,,,,,,
-28.743,-26.001,5.3282,21.379,-21.302,-20.323,,,,,,
-26.54,-24.412,4.8445,19.326,-20.514,-19.579,,,,,,
-24.302,-22.701,4.4384,17.211,-19.72,-18.718,,,,,,
-22.077,-20.874,4.1949,15.064,-18.941,-17.719,,,,,,
-19.867,-18.948,4.1338,12.894,-18.169,-16.609,,,,,,
-17.618,-16.938,4.2099,10.678,-17.356,-15.438,,,,,,
-15.233,-14.83,4.3443,8.3601,-16.434,-14.247,,,,,,
-12.605,-12.57,4.4648,5.8572,-15.337,-13.031,,,,,,
-9.6466,-10.059,4.5358,3.0771,-14.023,-11.725,,,,,,
-6.3143,-7.1649,4.5688,-0.069498,-12.487,-10.21,,,,,,
-2.6064,-3.7325,4.6116,-3.6637,-10.757,-8.3433,,,,,,
1.4539,0.39735,4.7169,-7.778,-8.8735,-6.0064,,,,,,
5.8412,5.3439,4.9059,-12.468,-6.8542,-3.1652,,,,,,
10.54,11.124,5.1469,-17.752,-4.6875,0.088852,,,,,,
15.542,17.606,5.3718,-23.578,-2.3444,3.5672,,,,,,
20.835,24.553,5.5219,-29.82,0.19014,7.0854,,,,,,
26.394,31.733,5.5903,-36.319,2.8953,10.565,,,,,,
32.187,39.013,5.6257,-42.948,5.7162,14.056,,,,,,
38.182,46.35,5.7014,-49.644,8.5843,17.666,,,,,,
44.342,53.716,5.8764,-56.375,11.439,21.471,,,,,,
50.607,61.043,6.1716,-63.103,14.236,25.464,,,,,,
56.903,68.241,6.5715,-69.77,16.954,29.575,,,,,,
63.152,75.258,7.0457,-76.327,19.578,33.733,,,,,,
69.309,82.117,7.5769,-82.765,22.095,37.912,,,,,,
75.375,88.917,8.1768,-89.126,24.489,42.149,,,,,,
81.376,95.781,8.8781,-95.467,26.747,46.508,,,,,,
87.328,102.78,9.7094,-101.82,28.87,51.018,,,,,,
93.206,109.88,10.667,-108.14,30.884,55.617,,,,,,
98.937,116.91,11.7,-114.34,32.837,60.151,,,,,,
104.43,123.64,12.72,-120.25,34.795,64.406,,,,,,
109.63,129.82,13.624,-125.77,36.824,68.18,,,,,,
114.5,135.3,14.337,-130.79,38.963,71.348,,,,,,
119.03,140.06,14.85,-135.32,41.187,73.931,,,,,,
123.21,144.23,15.232,-139.41,43.387,76.099,,,,,,
127.05,148.09,15.593,-143.2,45.41,78.116,,,,,,
130.57,151.89,16.017,-146.82,47.132,80.225,,,,,,
133.83,155.8,16.505,-150.38,48.534,82.533,,,,,,
136.9,159.8,16.958,-153.92,49.731,84.972,,,,,,
139.87,163.72,17.231,-157.39,50.916,87.351,,,,,,
142.78,167.35,17.202,-160.69,52.264,89.464,,,,,,
145.67,170.54,16.832,-163.75,53.86,91.184,,,,,,
148.55,173.24,16.17,-166.54,55.698,92.495,,,,,,
151.48,175.54,15.332,-169.13,57.733,93.462,,,,,,
154.49,177.55,14.453,-171.59,59.922,94.185,,,,,,
157.62,179.4,13.633,-174.0,62.232,94.746,,,,,,
160.86,181.17,12.901,-176.4,64.622,95.19,,,,,,
164.12,182.87,12.217,-178.79,67.028,95.536,,,,,,
167.32,184.52,11.511,-181.14,69.37,95.812,,,,,,
170.36,186.18,10.745,-183.43,71.571,96.093,,,,,,
173.2,187.97,9.9426,-185.7,73.578,96.511,,,,,,
175.88,190.02,9.179,-188.04,75.368,97.212,,,,,,
178.45,192.48,8.5477,-190.54,76.935,98.304,,,,,,
181.02,195.4,8.1251,-193.27,78.29,99.801,,,,,,
183.67,198.74,7.9449,-196.29,79.482,101.62,,,,,,
186.49,202.36,7.9881,-199.56,80.609,103.59,,,,,,
189.56,206.08,8.195,-203.04,81.815,105.53,,,,,,
192.9,209.73,8.5038,-206.65,83.223,107.3,,,,,,
196.47,213.24,8.8899,-210.32,84.879,108.85,,,,,,
200.18,216.63,9.3651,-214.0,86.719,110.22,,,,,,
203.88,219.97,9.9586,-217.63,88.603,111.56,,,,,,
207.45,223.35,10.715,-221.19,90.369,113.02,,,,,,
210.79,226.85,11.672,-224.65,91.898,114.73,,,,,,
213.86,230.46,12.808,-228.02,93.134,116.73,,,,,,
216.67,234.15,14.036,-231.28,94.076,118.95,,,,,,
219.26,237.85,15.241,-234.45,94.748,121.28,,,,,,
221.66,241.53,16.357,-237.55,95.167,123.6,,,,,,
223.91,245.21,17.378,-240.63,95.345,125.82,,,,,,
226.1,248.98,18.312,-243.78,95.306,127.9,,,,,,
228.29,252.94,19.142,-247.11,95.107,129.81,,,,,,
230.56,257.14,19.845,-250.66,94.81,131.55,,,,,,
232.76,261.35,20.414,-254.24,94.419,133.03,,,,,,
234.26,264.78,20.855,-257.05,93.769,134.05,,,,,,
233.68,265.95,21.151,-257.51,92.432,134.3,,,,,,
229.35,263.15,21.264,-253.79,89.808,133.39,,,,,,
220.52,255.37,21.154,-245.05,85.525,130.96,,,,,,
207.75,242.76,20.801,-231.83,79.739,126.63,,,,,,
192.23,226.28,20.218,-215.36,72.917,120.19,,,,,,
174.96,207.13,19.446,-196.77,65.46,111.67,,,,,,
156.62,186.41,18.537,-176.93,57.558,101.51,,,,,,
137.61,164.92,17.525,-156.46,49.278,90.334,,,,,,
118.26,143.2,16.402,-135.79,40.748,78.68,,,,,,
98.913,121.59,15.124,-115.29,32.281,66.849,,,,,,
79.958,100.37,13.656,-95.294,24.277,54.938,,,,,,
61.748,79.806,12.006,-76.056,16.971,42.974,,,,,,
44.595,60.13,10.217,-57.757,10.366,31.029,,,,,,
28.803,41.475,8.3405,-40.476,4.3519,19.3,,,,,,
14.677,23.787,6.4503,-24.319,-1.1722,8.1566,,,,,,
2.3955,7.0889,4.6489,-9.6279,-6.2498,-1.8466,,,,,,
-8.1515,-7.8727,3.03,3.0058,-10.846,-10.149,,,,,,
-17.286,-19.813,1.641,13.252,-14.854,-16.556,,,,,,
-25.243,-28.392,0.47485,21.403,-18.159,-21.325,,,,,,
-32.023,-34.493,-0.51227,27.987,-20.731,-24.892,,,,,,
-37.55,-39.127,-1.374,33.346,-22.655,-27.618,,,,,,
-41.873,-42.879,-2.151,37.652,-24.072,-29.741,,,,,,
-45.167,-46.002,-2.8627,41.046,-25.115,-31.408,,,,,,
-47.649,-48.604,-3.5123,43.682,-25.884,-32.721,,,,,,
-49.512,-50.759,-4.0976,45.72,-26.444,-33.756,,,,,,
-50.905,-52.533,-4.6213,47.296,-26.838,-34.581,,,,,,
-51.939,-53.995,-5.0972,48.522,-27.096,-35.253,,,,,,
-52.695,-55.205,-5.554,49.481,-27.235,-35.821,,,,,,
-53.235,-56.21,-6.0321,50.233,-27.275,-36.323,,,,,,
-53.606,-57.042,-6.5734,50.818,-27.234,-36.783,,,,,,
-53.851,-57.721,-7.2088,51.268,-27.137,-37.213,,,,,,
-54.009,-58.263,-7.9538,51.607,-27.01,-37.617,,,,,,
-54.12,-58.686,-8.8091,51.863,-26.881,-37.993,,,,,,
-54.216,-59.018,-9.7638,52.064,-26.771,-38.343,,,,,,
-54.318,-59.293,-10.795,52.236,-26.691,-38.671,,,,,,
-54.433,-59.536,-11.865,52.394,-26.642,-38.98,,,,,,
-54.544,-59.756,-12.916,52.538,-26.612,-39.264,,,,,,
-54.623,-59.937,-13.868,52.647,-26.586,-39.506,,,,,,
-54.634,-60.048,-14.63,52.693,-26.55,-39.683,,,,,,
-54.551,-60.059,-15.113,52.65,-26.496,-39.772,,,,,,
-54.366,-59.948,-15.258,52.504,-26.428,-39.758,,,,,,
-54.091,-59.71,-15.052,52.257,-26.359,-39.64,,,,,,
-53.757,-59.362,-14.536,51.933,-26.303,-39.429,,,,,,
-53.409,-58.943,-13.803,51.571,-26.275,-39.147,,,,,,
-53.09,-58.494,-12.962,51.212,-26.277,-38.82,,,,,,
-52.822,-58.047,-12.108,50.883,-26.303,-38.47,,,,,,
-52.601,-57.605,-11.298,50.58,-26.335,-38.107,,,,,,
-52.394,-57.152,-10.556,50.28,-26.349,-37.73,,,,,,
-52.167,-56.66,-9.8789,49.952,-26.331,-37.337,,,,,,
-51.898,-56.112,-9.2506,49.577,-26.279,-36.93,,,,,,
-51.588,-55.509,-8.6614,49.158,-26.205,-36.517,,,,,,
-51.249,-54.874,-8.1198,48.715,-26.122,-36.116,,,,,,
-50.894,-54.242,-7.6594,48.268,-26.033,-35.754,,,,,,
-50.522,-53.653,-7.3324,47.838,-25.925,-35.459,,,,,,
-50.122,-53.138,-7.1865,47.435,-25.775,-35.251,,,,,,
-49.68,-52.707,-7.2342,47.057,-25.566,-35.13,,,,,,
-49.19,-52.339,-7.434,46.694,-25.296,-35.073,,,,,,
-48.662,-51.996,-7.7028,46.329,-24.985,-35.039,,,,,,
-48.119,-51.64,-7.95,45.952,-24.668,-34.988,,,,,,
-47.591,-51.243,-8.1089,45.561,-24.384,-34.893,,,,,,
-47.105,-50.79,-8.1498,45.157,-24.165,-34.741,,,,,,
-46.668,-50.271,-8.0749,44.736,-24.023,-34.531,,,,,,
-46.268,-49.673,-7.9061,44.283,-23.953,-34.262,,,,,,
-45.869,-48.989,-7.6756,43.779,-23.926,-33.941,,,,,,
-45.429,-48.231,-7.4251,43.213,-23.898,-33.583,,,,,,
-44.913,-47.449,-7.2027,42.6,-23.821,-33.22,,,,,,
-44.322,-46.723,-7.0449,41.985,-23.66,-32.896,,,,,,
-43.694,-46.137,-6.948,41.434,-23.411,-32.649,,,,,,
-43.099,-45.745,-6.8591,41.005,-23.097,-32.484,,,,,,
-42.595,-45.536,-6.7097,40.714,-22.761,-32.372,,,,,,
-42.191,-45.447,-6.479,40.521,-22.432,-32.274,,,,,,
-41.818,-45.388,-6.2378,40.342,-22.093,-32.175,,,,,,
-41.338,-45.277,-6.133,40.064,-21.674,-32.093,,,,,,
-40.582,-45.053,-6.3205,39.579,-21.062,-32.065,,,,,,
-39.385,-44.668,-6.8969,38.79,-20.141,-32.115,,,,,,
-37.622,-44.08,-7.8691,37.623,-18.819,-32.24,,,,,,
-35.23,-43.253,-9.1668,36.034,-17.062,-32.405,,,,,,
-32.228,-42.161,-10.678,34.013,-14.921,-32.554,,,,,,
-28.727,-40.785,-12.286,31.592,-12.515,-32.621,,,,,,
-24.921,-39.113,-13.897,28.844,-9.9711,-32.539,,,,,,
-21.034,-37.139,-15.443,25.865,-7.36,-32.248,,,,,,
-17.254,-34.865,-16.867,22.752,-4.7096,-31.705,,,,,,
-13.679,-32.323,-18.107,19.588,-2.0567,-30.901,,,,,,
-10.329,-29.594,-19.106,16.446,0.54555,-29.875,,,,,,
-7.1865,-26.82,-19.835,13.407,3.043,-28.72,,,,,,
-4.2552,-24.185,-20.282,10.57,5.3727,-27.563,,,,,,
-1.5706,-21.866,-20.411,8.0383,7.4551,-26.521,,,,,,
0.81477,-19.98,-20.141,5.8937,9.2118,-25.663,,,,,,
2.8541,-18.556,-19.416,4.1749,10.589,-24.991,,,,,,
4.5101,-17.566,-18.254,2.8879,11.568,-24.473,,,,,,
5.7427,-16.965,-16.745,2.0321,12.154,-24.076,,,,,,
6.4925,-16.741,-15.049,1.6248,12.355,-23.802,,,,,,
6.6701,-16.916,-13.432,1.7129,12.166,-23.684,,,,,,
6.1637,-17.537,-12.217,2.3642,11.564,-23.774,,,,,,
