I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-83.546,-203.72,-112.02,138.61,2.5102,-161.19,,,,,,
-93.895,-267.43,-164.02,175.86,25.098,-219.75,,,,,,
-98.291,-328.33,-221.3,207.81,55.588,-279.65,,,,,,
-88.409,-371.13,-277.01,222.6,92.887,-329.54,,,,,,
-54.409,-378.06,-321.34,207.5,136.35,-355.91,,,,,,
12.35,-330.36,-341.31,149.32,183.8,-343.16,,,,,,
119.63,-211.27,-323.64,37.67,229.33,-274.83,,,,,,
260.21,-9.8061,-255.08,-130.82,263.52,-138.55,,,,,,
416.62,274.08,-123.91,-349.78,274.35,70.463,,,,,,
570.93,624.36,74.895,-600.63,249.73,346.73,,,,,,
696.1,1005.7,333.29,-852.09,181.07,668.82,,,,,,
763.65,1363.8,625.43,-1063.2,67.522,996.87,,,,,,
751.1,1633.7,908.7,-1191.2,-80.804,1277.1,,,,,,
649.68,1757.2,1133.3,-1202.9,-243.57,1454.7,,,,,,
469.49,1703.4,1258.1,-1087.6,-395.39,1492.6,,,,,,
238.83,1482.5,1265.0,-863.7,-513.21,1385.6,,,,,,
-2.977,1143.3,1163.3,-574.64,-581.97,1162.7,,,,,,
-216.56,754.52,982.67,-274.3,-596.63,874.04,,,,,,
-372.58,380.91,760.07,-9.3809,-561.19,571.96,,,,,,
-452.71,69.78,529.63,187.0,-487.21,297.16,,,,,,
-464.45,-158.68,315.41,309.67,-387.8,73.611,,,,,,
-428.45,-300.91,135.04,363.47,-281.24,-88.718,,,,,,
-361.97,-365.95,-1.1839,362.62,-180.38,-189.6,,,,,,
-282.64,-370.25,-89.629,325.11,-96.43,-235.27,,,,,,
-205.41,-333.79,-133.07,268.01,-36.722,-236.61,,,,,,
-140.64,-275.55,-138.95,205.93,-2.6269,-209.04,,,,,,
-93.731,-212.37,-119.68,150.41,10.343,-168.49,,,,,,
-65.913,-156.96,-90.018,108.49,9.2477,-126.65,,,,,,
-54.79,-115.74,-60.471,81.683,0.90188,-91.514,,,,,,
-53.345,-90.403,-37.643,69.431,-9.2531,-67.283,,,,,,
-55.413,-79.791,-23.492,66.434,-17.75,-54.031,,,,,,
-58.389,-78.288,-17.348,66.319,-22.857,-49.405,,,,,,
-59.81,-78.643,-19.418,66.809,-21.54,-49.878,,,,,,
-51.176,-79.369,-20.832,65.352,-15.245,-50.895,,,,,,
-43.295,-79.726,-22.332,57.533,-12.993,-51.735,,,,,,
-40.624,-75.836,-23.769,49.579,-12.463,-52.846,,,,,,
-39.409,-68.691,-23.926,45.191,-12.737,-51.782,,,,,,
-38.749,-63.467,-22.631,42.836,-13.236,-47.615,,,,,,
-38.338,-60.214,-21.283,41.476,-13.654,-44.605,,,,,,
-38.01,-58.127,-20.353,40.6,-13.852,-42.837,,,,,,
-37.671,-56.659,-19.815,39.931,-13.801,-41.72,,,,,,
-37.268,-55.454,-19.534,39.313,-13.536,-40.919,,,,,,
-36.783,-54.273,-19.371,38.653,-13.121,-40.226,,,,,,
-36.215,-52.967,-19.214,37.909,-12.626,-39.495,,,,,,
-35.581,-51.455,-18.989,37.069,-12.118,-38.619,,,,,,
-34.904,-49.72,-18.649,36.147,-11.655,-37.523,,,,,,
-34.211,-47.79,-18.17,35.169,-11.279,-36.165,,,,,,
-33.525,-45.721,-17.548,34.162,-11.011,-34.543,,,,,,
-32.853,-43.578,-16.8,33.145,-10.844,-32.696,,,,,,
-32.187,-41.417,-15.962,32.123,-10.745,-30.695,,,,,,
-31.501,-39.267,-15.076,31.083,-10.668,-28.613,,,,,,
-30.755,-37.115,-14.17,29.995,-10.574,-26.485,,,,,,
-29.908,-34.911,-13.248,28.816,-10.441,-24.292,,,,,,
-28.92,-32.59,-12.291,27.504,-10.265,-21.978,,,,,,
-27.765,-30.112,-11.27,26.025,-10.055,-19.511,,,,,,
-26.426,-27.481,-10.181,24.366,-9.8086,-16.931,,,,,,
-24.888,-24.755,-9.0575,22.539,-9.5076,-14.36,,,,,,
-23.133,-22.019,-7.9841,20.57,-9.1121,-11.954,,,,,,
-21.133,-19.358,-7.0645,18.489,-8.5737,-9.8301,,,,,,
-18.855,-16.815,-6.3746,16.305,-7.8557,-8.0232,,,,,,
-16.267,-14.372,-5.9196,14.0,-6.9462,-6.4912,,,,,,
-13.35,-11.956,-5.6275,11.523,-5.864,-5.1487,,,,,,
-10.099,-9.4744,-5.3924,8.809,-4.6527,-3.9104,,,,,,
-6.5305,-6.8557,-5.1298,5.8105,-3.3599,-2.7258,,,,,,
-2.6609,-4.0899,-4.8222,2.5266,-2.0066,-1.5903,,,,,,
1.4946,-1.2357,-4.5326,-0.98501,-0.57388,-0.53309,,,,,,
5.9071,1.6044,-4.3721,-4.6286,0.98934,0.4077,,,,,,
10.529,4.3299,-4.4486,-8.3026,2.7408,1.2049,,,,,,
15.282,6.8796,-4.8055,-11.919,4.718,1.8534,,,,,,
20.059,9.2464,-5.3972,-15.419,6.9248,2.3733,,,,,,
24.733,11.466,-6.1147,-18.768,9.3215,2.8038,,,,,,
29.172,13.584,-6.8423,-21.943,11.834,3.1879,,,,,,
33.263,15.627,-7.5112,-24.915,14.375,3.5539,,,,,,
36.928,17.581,-8.1146,-27.652,16.875,3.904,,,,,,
40.142,19.401,-8.6977,-30.125,19.301,4.2167,,,,,,
42.924,21.037,-9.3211,-32.324,21.656,4.4617,,,,,,
45.324,22.463,-10.027,-34.262,23.943,4.6186,,,,,,
47.395,23.682,-10.812,-35.969,26.135,4.6882,,,,,,
49.18,24.714,-11.631,-37.473,28.175,4.6921,,,,,,
50.711,25.583,-12.426,-38.791,29.997,4.6604,,,,,,
52.009,26.294,-13.154,-39.923,31.567,4.6141,,,,,,
53.094,26.831,-13.808,-40.858,32.899,4.5512,,,,,,
53.991,27.16,-14.42,-41.583,34.044,4.445,,,,,,
54.722,27.247,-15.042,-42.092,35.075,4.2585,,,,,,
55.311,27.081,-15.715,-42.393,36.047,3.9655,,,,,,
55.776,26.689,-16.445,-42.515,36.968,3.5683,,,,,,
56.13,26.128,-17.203,-42.496,37.814,3.0988,,,,,,
56.387,25.474,-17.939,-42.379,38.548,2.6044,,,,,,
56.565,24.793,-18.608,-42.199,39.147,2.1278,,,,,,
56.68,24.117,-19.191,-41.979,39.618,1.6896,,,,,,
56.748,23.438,-19.7,-41.724,39.986,1.2799,,,,,,
56.779,22.713,-20.174,-41.425,40.288,0.86409,,,,,,
56.781,21.892,-20.649,-41.06,40.553,0.40195,,,,,,
56.751,20.945,-21.143,-40.612,40.79,-0.12934,,,,,,
56.682,19.89,-21.642,-40.077,40.99,-0.71931,,,,,,
56.57,18.79,-22.111,-39.47,41.129,-1.3237,,,,,,
56.415,17.739,-22.505,-38.829,41.191,-1.8791,,,,,,
56.225,16.832,-22.791,-38.206,41.174,-2.3262,,,,,,
56.021,16.149,-22.955,-37.66,41.095,-2.6276,,,,,,
55.83,15.74,-23.008,-37.246,40.984,-2.7729,,,,,,
55.683,15.63,-22.968,-37.01,40.869,-2.7699,,,,,,
55.604,15.829,-22.85,-36.979,40.772,-2.6305,,,,,,
55.606,16.342,-22.653,-37.167,40.694,-2.3587,,,,,,
55.688,17.172,-22.354,-37.568,40.616,-1.9496,,,,,,
55.835,18.316,-21.92,-38.157,40.508,-1.3942,,,,,,
56.026,19.762,-21.317,-38.906,40.34,-0.683,,,,,,
56.245,21.49,-20.517,-39.78,40.09,0.19487,,,,,,
56.481,23.478,-19.509,-40.755,39.752,1.2597,,,,,,
56.73,25.709,-18.29,-41.811,39.326,2.5519,,,,,,
56.992,28.17,-16.849,-42.937,38.813,4.1396,,,,,,
57.27,30.856,-15.157,-44.126,38.199,6.1158,,,,,,
57.563,33.754,-13.155,-45.368,37.452,8.5754,,,,,,
57.865,36.836,-10.763,-46.65,36.517,11.568,,,,,,
58.166,40.05,-7.9128,-47.949,35.338,15.049,,,,,,
58.448,43.325,-4.5956,-49.229,33.872,18.874,,,,,,
58.686,46.576,-0.91507,-50.45,32.113,22.864,,,,,,
58.847,49.705,2.9171,-51.562,30.095,26.89,,,,,,
58.893,52.608,6.6536,-52.511,27.882,30.891,,,,,,
58.778,55.168,10.103,-53.248,25.536,34.826,,,,,,
58.461,57.262,13.174,-53.728,23.095,38.601,,,,,,
57.905,58.775,15.854,-53.913,20.565,42.025,,,,,,
57.079,59.61,18.167,-53.781,17.929,44.819,,,,,,
55.948,59.708,20.132,-53.315,15.168,46.696,,,,,,
54.467,59.059,21.751,-52.507,12.291,47.446,,,,,,
52.576,57.7,23.02,-51.349,9.3447,47.014,,,,,,
50.2,55.707,23.94,-49.832,6.4122,45.509,,,,,,
47.261,53.173,24.539,-47.946,3.5797,43.158,,,,,,
43.685,50.206,24.874,-45.684,0.90693,40.24,,,,,,
39.422,46.927,25.025,-43.048,-1.5837,37.027,,,,,,
34.461,43.464,25.081,-40.054,-3.8974,33.751,,,,,,
28.851,39.946,25.118,-36.731,-6.0487,30.581,,,,,,
22.72,36.488,25.183,-33.118,-8.0466,27.607,,,,,,
16.289,33.166,25.281,-29.259,-9.8864,24.856,,,,,,
9.8483,30.013,25.394,-25.211,-11.553,22.327,,,,,,
3.7115,27.027,25.501,-21.055,-13.036,20.041,,,,,,
-1.8693,24.199,25.602,-16.903,-14.341,18.052,,,,,,
-6.7655,21.536,25.717,-12.884,-15.503,16.42,,,,,,
-10.979,19.062,25.884,-9.1089,-16.576,15.165,,,,,,
-14.595,16.798,26.132,-5.6361,-17.608,14.253,,,,,,
-17.715,14.742,26.465,-2.4705,-18.629,13.612,,,,,,
-20.424,12.863,26.859,0.41805,-19.641,13.157,,,,,,
-22.775,11.107,27.27,3.0686,-20.627,12.804,,,,,,
-24.803,9.4237,27.649,5.5096,-21.555,12.488,,,,,,
-26.528,7.7803,27.955,7.7524,-22.398,12.16,,,,,,
-27.974,6.1744,28.163,9.7919,-23.135,11.798,,,,,,
-29.168,4.6345,28.271,11.614,-23.763,11.402,,,,,,
-30.143,3.206,28.289,13.206,-24.293,10.986,,,,,,
-30.933,1.9326,28.237,14.563,-24.746,10.569,,,,,,
-31.57,0.84301,28.142,15.692,-25.14,10.165,,,,,,
-32.082,-0.049546,28.037,16.605,-25.487,9.7842,,,,,,
-32.488,-0.73373,27.961,17.318,-25.792,9.4409,,,,,,
-32.803,-1.1962,27.955,17.837,-26.061,9.1596,,,,,,
-33.035,-1.4179,28.051,18.159,-26.305,8.9799,,,,,,
-33.187,-1.3707,28.271,18.274,-26.538,8.9584,,,,,,
-33.257,-1.0189,28.627,18.16,-26.778,9.1661,,,,,,
-33.229,-0.32339,29.123,17.784,-27.027,9.6797,,,,,,
-33.073,0.76354,29.757,17.096,-27.27,10.574,,,,,,
-32.739,2.3024,30.517,16.02,-27.475,11.922,,,,,,
-32.163,4.3692,31.392,14.448,-27.606,13.813,,,,,,
-31.263,7.048,32.382,12.239,-27.635,16.347,,,,,,
-29.942,10.399,33.499,9.2437,-27.554,19.575,,,,,,
-28.095,14.409,34.761,5.3486,-27.368,23.38,,,,,,
-25.616,18.96,36.181,0.55384,-27.092,27.442,,,,,,
-22.419,23.845,37.737,-4.9691,-26.731,31.413,,,,,,
-18.461,28.856,39.35,-10.897,-26.267,35.164,,,,,,
-13.751,33.879,40.899,-16.87,-25.657,38.814,,,,,,
-8.355,38.897,42.279,-22.617,-24.842,42.579,,,,,,
-2.3904,43.932,43.464,-27.99,-23.766,46.663,,,,,,
3.9799,48.975,44.526,-32.927,-22.394,51.196,,,,,,
10.55,53.945,45.596,-37.403,-20.728,56.149,,,,,,
17.097,58.693,46.756,-41.39,-18.797,61.263,,,,,,
23.41,63.02,47.932,-44.862,-16.648,66.049,,,,,,
29.308,66.703,48.84,-47.79,-14.332,69.888,,,,,,
34.643,69.509,49.043,-50.152,-11.912,72.185,,,,,,
39.284,71.215,48.091,-51.925,-9.4778,72.489,,,,,,
43.104,71.616,45.682,-53.073,-7.1398,70.566,,,,,,
45.959,70.557,41.786,-53.526,-5.0012,66.429,,,,,,
47.657,67.958,36.67,-53.165,-3.1308,60.359,,,,,,
47.955,63.837,30.825,-51.813,-1.552,52.864,,,,,,
46.599,58.31,24.823,-49.266,-0.26053,44.585,,,,,,
43.436,51.56,19.166,-45.363,0.72812,36.145,,,,,,
38.52,43.798,14.196,-40.059,1.3553,28.02,,,,,,
32.109,35.215,10.062,-33.448,1.5431,20.458,,,,,,
24.559,25.943,6.7002,-25.724,1.2447,13.474,,,,,,
16.25,16.081,3.8268,-17.158,0.46137,6.941,,,,,,
7.5689,5.8267,1.0645,-8.1188,-0.77846,0.78136,,,,,,
-1.0778,-4.3765,-1.7331,0.89583,-2.4271,-4.8943,,,,,,
-9.2857,-13.887,-4.3543,9.3225,-4.4054,-9.914,,,,,,
-16.693,-22.174,-6.5339,16.69,-6.5905,-14.349,,,,,,
-23.031,-29.08,-8.1952,22.762,-8.8342,-18.459,,,,,,
-28.158,-34.783,-9.4114,27.556,-10.999,-22.397,,,,,,
-32.084,-39.585,-10.3,31.259,-12.992,-26.13,,,,,,
-34.958,-43.732,-10.964,34.124,-14.769,-29.525,,,,,,
-37.013,-47.345,-11.468,36.384,-16.325,-32.442,,,,,,
-38.483,-50.441,-11.846,38.209,-17.675,-34.799,,,,,,
-39.557,-53.006,-12.11,39.707,-18.837,-36.601,,,,,,
-40.37,-55.092,-12.288,40.955,-19.824,-37.946,,,,,,
-41.019,-56.873,-12.46,42.045,-20.633,-39.035,,,,,,
-41.583,-58.659,-12.781,43.111,-21.232,-40.163,,,,,,
-42.126,-60.877,-13.483,44.349,-21.562,-41.689,,,,,,
-42.703,-63.995,-14.8,46.014,-21.533,-43.91,,,,,,
-43.347,-68.246,-16.843,48.399,-21.02,-46.649,,,,,,
-44.048,-72.275,-19.053,51.678,-19.852,-47.733,,,,,,
-44.723,-72.979,-17.645,55.415,-17.839,-46.784,,,,,,
-45.188,-72.313,-15.525,58.393,-15.23,-45.131,,,,,,
-45.185,-72.253,-13.473,59.989,-15.831,-43.924,,,,,,
-44.501,-72.746,-12.834,60.458,-22.805,-44.076,,,,,,
-43.475,-74.622,-15.089,60.462,-24.116,-46.454,,,,,,
-49.712,-83.621,-22.01,64.221,-22.147,-54.934,,,,,,
-63.207,-106.79,-38.035,80.202,-17.68,-74.932,,,,,,
-72.565,-146.03,-66.57,104.5,-10.335,-108.9,,,,,,
-83.829,-200.03,-107.46,137.38,2.3398,-156.65,,,,,,
-94.216,-262.35,-159.09,174.42,23.825,-214.19,,,,,,
-98.364,-321.72,-216.98,206.49,54.126,-273.53,,,,,,
-87.763,-363.54,-273.89,221.84,91.925,-324.41,,,,,,
-52.476,-370.27,-320.37,207.19,136.56,-354.21,,,,,,
16.199,-323.07,-345.28,148.46,185.76,-346.37,,,,,,
125.58,-205.91,-333.93,35.633,233.12,-282.96,,,,,,
267.79,-7.8793,-270.61,-133.99,268.92,-151.86,,,,,,
425.44,270.93,-143.32,-353.8,281.53,52.483,,,,,,
579.51,614.92,52.498,-604.84,258.96,324.43,,,,,,
702.51,989.42,308.55,-855.56,192.09,642.03,,,,,,
766.31,1341.0,598.68,-1064.9,79.431,965.03,,,,,,
749.22,1605.6,880.13,-1190.0,-69.326,1239.8,,,,,,
643.31,1726.2,1103.8,-1198.4,-234.0,1412.8,,,,,,
459.45,1672.8,1230.4,-1080.1,-389.24,1449.3,,,,,,
226.56,1456.1,1243.1,-854.29,-511.77,1346.5,,,,,,
-15.7,1124.4,1151.1,-564.82,-586.12,1133.7,,,,,,
-227.99,744.61,981.98,-265.32,-606.73,858.7,,,,,,
-381.25,379.02,769.55,-1.8682,-576.71,570.17,,,,,,
-459.39,74.07,550.77,192.07,-503.04,305.95,,,,,,
-468.59,-151.75,338.56,312.29,-403.91,87.77,,,,,,
-429.14,-294.12,155.62,363.47,-294.85,-73.454,,,,,,
-360.29,-360.65,14.337,360.09,-190.31,-175.55,,,,,,
-279.91,-366.18,-78.99,320.83,-102.69,-223.73,,,,,,
-202.63,-330.28,-125.41,263.2,-39.911,-229.22,,,,,,
-138.4,-272.89,-133.5,201.68,-3.6277,-205.64,,,,,,
-92.364,-210.72,-117.24,147.36,10.702,-167.15,,,,,,
-65.66,-156.14,-89.52,106.7,10.456,-126.12,,,,,,
-55.123,-115.44,-60.67,80.864,2.4634,-91.446,,,,,,
-53.383,-90.462,-37.699,69.283,-7.9707,-67.412,,,,,,
-55.096,-79.843,-23.254,66.451,-16.92,-54.202,,,,,,
-58.031,-78.388,-16.908,66.345,-22.482,-49.54,,,,,,
-59.951,-78.931,-21.726,66.839,-23.0,-50.432,,,,,,
-52.696,-79.782,-22.867,65.396,-16.116,-51.905,,,,,,
-43.96,-79.974,-23.823,57.547,-13.532,-52.995,,,,,,
-41.033,-75.644,-24.639,49.506,-12.725,-53.973,,,,,,
-39.76,-68.499,-23.966,45.071,-12.83,-52.055,,,,,,
-39.089,-63.384,-22.359,42.71,-13.283,-47.731,,,,,,
-38.701,-60.218,-20.872,41.382,-13.758,-44.804,,,,,,
-38.441,-58.217,-19.767,40.574,-14.103,-43.028,,,,,,
-38.213,-56.841,-18.989,39.998,-14.281,-41.833,,,,,,
-37.961,-55.725,-18.4,39.485,-14.311,-40.911,,,,,,
-37.656,-54.627,-17.879,38.937,-14.24,-40.08,,,,,,
-37.286,-53.395,-17.353,38.311,-14.116,-39.215,,,,,,
-36.857,-51.963,-16.793,37.602,-13.983,-38.234,,,,,,
-36.383,-50.333,-16.184,36.83,-13.874,-37.082,,,,,,
-35.879,-48.537,-15.514,36.018,-13.81,-35.726,,,,,,
-35.357,-46.612,-14.773,35.177,-13.794,-34.148,,,,,,
-34.812,-44.588,-13.962,34.305,-13.812,-32.351,,,,,,
-34.233,-42.491,-13.102,33.391,-13.832,-30.367,,,,,,
-33.603,-40.348,-12.226,32.423,-13.815,-28.262,,,,,,
-32.909,-38.191,-11.371,31.399,-13.729,-26.112,,,,,,
-32.153,-36.04,-10.55,30.321,-13.563,-23.971,,,,,,
-31.345,-33.899,-9.7462,29.194,-13.334,-21.853,,,,,,
-30.495,-31.757,-8.9216,28.018,-13.071,-19.744,,,,,,
-29.6,-29.599,-8.0405,26.78,-12.797,-17.637,,,,,,
-28.63,-27.414,-7.1014,25.454,-12.509,-15.557,,,,,,
-27.52,-25.193,-6.1531,24.0,-12.174,-13.564,,,,,,
-26.185,-22.932,-5.2801,22.37,-11.737,-11.721,,,,,,
-24.53,-20.621,-4.5639,20.515,-11.148,-10.059,,,,,,
-22.471,-18.24,-4.0391,18.393,-10.375,-8.5659,,,,,,
-19.958,-15.761,-3.6841,15.971,-9.4197,-7.1949,,,,,,
-16.975,-13.149,-3.4338,13.225,-8.2998,-5.8838,,,,,,
-13.548,-10.382,-3.2194,10.154,-7.0453,-4.5853,,,,,,
-9.7278,-7.4704,-2.9983,6.7839,-5.6803,-3.2885,,,,,,
-5.5783,-4.4661,-2.779,3.1811,-4.2075,-2.0241,,,,,,
-1.16,-1.4615,-2.6311,-0.55585,-2.6064,-0.84891,,,,,,
3.4668,1.4331,-2.6611,-4.3158,-0.83898,0.17947,,,,,,
8.2432,4.1231,-2.9662,-7.9981,1.1361,1.0227,,,,,,
13.1,6.5609,-3.5838,-11.537,3.3484,1.6731,,,,,,
17.955,8.7601,-4.4691,-14.913,5.7961,2.1532,,,,,,
22.718,10.785,-5.5222,-18.143,8.4465,2.5071,,,,,,
27.314,12.715,-6.6347,-21.258,11.247,2.7843,,,,,,
31.687,14.608,-7.7387,-24.277,14.146,3.0216,,,,,,
35.793,16.47,-8.8179,-27.183,17.108,3.2316,,,,,,
39.587,18.257,-9.8983,-29.927,20.113,3.4035,,,,,,
43.015,19.897,-11.009,-32.44,23.129,3.5151,,,,,,
46.023,21.319,-12.16,-34.663,26.088,3.547,,,,,,
48.576,22.468,-13.331,-36.556,28.885,3.4911,,,,,,
50.674,23.321,-14.488,-38.11,31.407,3.3494,,,,,,
52.353,23.875,-15.599,-39.341,33.586,3.1274,,,,,,
53.677,24.145,-16.652,-40.28,35.419,2.8263,,,,,,
54.72,24.155,-17.656,-40.968,36.954,2.4399,,,,,,
55.55,23.934,-18.631,-41.446,38.256,1.9586,,,,,,
56.221,23.509,-19.591,-41.747,39.384,1.3768,,,,,,
56.767,22.909,-20.541,-41.897,40.369,0.69923,,,,,,
57.205,22.156,-21.471,-41.913,41.222,-0.057095,,,,,,
57.541,21.274,-22.359,-41.803,41.94,-0.86736,,,,,,
57.776,20.281,-23.182,-41.568,42.522,-1.7071,,,,,,
57.91,19.193,-23.921,-41.208,42.974,-2.5609,,,,,,
57.946,18.016,-24.574,-40.718,43.309,-3.4295,,,,,,
57.891,16.757,-25.153,-40.101,43.553,-4.327,,,,,,
57.761,15.428,-25.676,-39.37,43.731,-5.2652,,,,,,
57.575,14.062,-26.161,-38.552,43.867,-6.2364,,,,,,
57.355,12.716,-26.61,-37.691,43.972,-7.2031,,,,,,
57.119,11.472,-27.01,-36.841,44.045,-8.1021,,,,,,
56.881,10.419,-27.328,-36.06,44.073,-8.856,,,,,,
56.65,9.6377,-27.53,-35.403,44.042,-9.3915,,,,,,
56.436,9.1863,-27.592,-34.916,43.942,-9.656,,,,,,
56.249,9.096,-27.504,-34.632,43.776,-9.6301,,,,,,
56.101,9.3747,-27.271,-34.571,43.557,-9.3254,,,,,,
56.005,10.02,-26.904,-34.744,43.304,-8.768,,,,,,
55.97,11.028,-26.411,-35.152,43.03,-7.9827,,,,,,
55.994,12.406,-25.787,-35.786,42.742,-6.9848,,,,,,
56.073,14.161,-25.017,-36.631,42.431,-5.7851,,,,,,
56.201,16.294,-24.082,-37.667,42.088,-4.395,,,,,,
56.378,18.792,-22.965,-38.87,41.704,-2.8238,,,,,,
56.611,21.616,-21.66,-40.21,41.276,-1.0669,,,,,,
56.909,24.712,-20.171,-41.655,40.806,0.90073,,,,,,
57.276,28.011,-18.505,-43.172,40.294,3.1174,,,,,,
57.7,31.447,-16.665,-44.726,39.726,5.6152,,,,,,
58.159,34.957,-14.641,-46.283,39.08,8.4024,,,,,,
58.62,38.483,-12.412,-47.807,38.321,11.46,,,,,,
59.05,41.965,-9.9544,-49.26,37.417,14.746,,,,,,
59.417,45.337,-7.2546,-50.605,36.336,18.206,,,,,,
59.699,48.522,-4.3296,-51.806,35.061,21.776,,,,,,
59.879,51.441,-1.2371,-52.832,33.59,25.379,,,,,,
59.944,54.014,1.927,-53.658,31.929,28.922,,,,,,
59.881,56.163,5.0509,-54.263,30.083,32.29,,,,,,
59.67,57.818,8.0375,-54.631,28.037,35.348,,,,,,
59.28,58.921,10.826,-54.746,25.757,37.947,,,,,,
58.664,59.434,13.387,-54.592,23.197,39.948,,,,,,
57.759,59.338,15.703,-54.148,20.336,41.244,,,,,,
56.489,58.647,17.746,-53.398,17.209,41.785,,,,,,
54.776,57.398,19.486,-52.326,13.909,41.589,,,,,,
52.553,55.652,20.906,-50.924,10.56,40.742,,,,,,
49.774,53.486,22.018,-49.193,7.2732,39.373,,,,,,
46.415,50.987,22.863,-47.142,4.1281,37.622,,,,,,
42.466,48.244,23.498,-44.784,1.1681,35.612,,,,,,
37.916,45.345,23.989,-42.13,-1.5876,33.448,,,,,,
32.758,42.369,24.394,-39.187,-4.1346,31.218,,,,,,
27.017,39.386,24.757,-35.956,-6.4775,28.999,,,,,,
20.79,36.448,25.104,-32.453,-8.6278,26.859,,,,,,
14.279,33.589,25.445,-28.707,-10.602,24.85,,,,,,
7.7584,30.829,25.784,-24.776,-12.415,23.006,,,,,,
1.5112,28.175,26.123,-20.738,-14.085,21.348,,,,,,
-4.2481,25.635,26.472,-16.684,-15.633,19.889,,,,,,
-9.4007,23.22,26.847,-12.705,-17.089,18.639,,,,,,
-13.907,20.946,27.26,-8.8833,-18.48,17.602,,,,,,
-17.771,18.826,27.716,-5.2876,-19.823,16.768,,,,,,
-21.023,16.861,28.201,-1.9709,-21.111,16.11,,,,,,
-23.71,15.044,28.693,1.031,-22.315,15.592,,,,,,
-25.899,13.359,29.169,3.7053,-23.408,15.173,,,,,,
-27.677,11.789,29.616,6.068,-24.373,14.821,,,,,,
-29.142,10.32,30.033,8.1632,-25.223,14.521,,,,,,
-30.389,8.9327,30.428,10.053,-25.988,14.263,,,,,,
-31.493,7.6108,30.811,11.798,-26.705,14.041,,,,,,
-32.504,6.3325,31.186,13.449,-27.403,13.842,,,,,,
-33.442,5.0743,31.547,15.028,-28.09,13.645,,,,,,
-34.307,3.8156,31.879,16.537,-28.754,13.425,,,,,,
-35.083,2.546,32.163,17.955,-29.369,13.157,,,,,,
-35.754,1.2739,32.381,19.249,-29.905,12.831,,,,,,
-36.307,0.02872,32.522,20.384,-30.34,12.448,,,,,,
-36.737,-1.1415,32.585,21.334,-30.666,12.032,,,,,,
-37.048,-2.1804,32.576,22.082,-30.889,11.614,,,,,,
-37.251,-3.0369,32.51,22.629,-31.026,11.23,,,,,,
-37.359,-3.6787,32.401,22.989,-31.095,10.904,,,,,,
-37.384,-4.0991,32.259,23.179,-31.111,10.646,,,,,,
-37.333,-4.3068,32.095,23.216,-31.074,10.451,,,,,,
-37.202,-4.3138,31.916,23.102,-30.98,10.317,,,,,,
-36.982,-4.1133,31.735,22.823,-30.823,10.254,,,,,,
-36.657,-3.664,31.568,22.34,-30.599,10.293,,,,,,
-36.199,-2.8973,31.437,21.595,-30.307,10.483,,,,,,
-35.569,-1.7267,31.36,20.509,-29.946,10.889,,,,,,
-34.71,-0.061232,31.354,18.977,-29.508,11.594,,,,,,
-33.54,2.189,31.432,16.861,-28.98,12.703,,,,,,
-31.947,5.0949,31.601,14.002,-28.342,14.35,,,,,,
-29.787,8.6764,31.873,10.245,-27.577,16.672,,,,,,
-26.903,12.867,32.253,5.5133,-26.673,19.715,,,,,,
-23.146,17.513,32.742,-0.1145,-25.624,23.317,,,,,,
-18.422,22.417,33.318,-6.3688,-24.426,27.16,,,,,,
-12.737,27.422,33.931,-12.858,-23.065,30.995,,,,,,
-6.2112,32.46,34.513,-19.215,-21.51,34.788,,,,,,
0.92988,37.536,35.007,-25.201,-19.726,38.669,,,,,,
8.3907,42.675,35.403,-30.716,-17.684,42.796,,,,,,
15.862,47.861,35.744,-35.736,-15.378,47.254,,,,,,
23.07,53.006,36.088,-40.264,-12.817,51.972,,,,,,
29.819,57.955,36.446,-44.301,-10.017,56.681,,,,,,
35.986,62.499,36.726,-47.837,-7.0055,60.93,,,,,,
41.495,66.395,36.706,-50.85,-3.848,64.173,,,,,,
46.276,69.397,36.081,-53.311,-0.65135,65.88,,,,,,
50.263,71.274,34.575,-55.184,2.473,65.667,,,,,,
53.387,71.835,32.042,-56.425,5.4466,63.406,,,,,,
55.585,70.941,28.508,-56.975,8.2211,59.25,,,,,,
56.784,68.522,24.154,-56.734,10.745,53.557,,,,,,
56.877,64.592,19.271,-55.559,12.922,46.748,,,,,,
55.717,59.268,14.225,-53.287,14.604,39.255,,,,,,
53.152,52.751,9.3992,-49.79,15.622,31.529,,,,,,
49.082,45.274,5.0935,-45.024,15.86,23.99,,,,,,
43.518,37.034,1.4224,-39.036,15.297,16.896,,,,,,
36.587,28.148,-1.7093,-31.93,13.99,10.303,,,,,,
28.527,18.694,-4.4878,-23.858,12.045,4.1811,,,,,,
19.66,8.8311,-7.0062,-15.059,9.5866,-1.4441,,,,,,
10.377,-1.0704,-9.2124,-5.9177,6.7364,-6.503,,,,,,
1.104,-10.465,-11.02,3.0418,3.6305,-11.056,,,,,,
-7.7197,-18.86,-12.403,11.265,0.42544,-15.303,,,,,,
-15.682,-26.03,-13.399,18.326,-2.7198,-19.382,,,,,,
-22.44,-32.023,-14.081,24.039,-5.6747,-23.269,,,,,,
-27.792,-37.031,-14.532,28.46,-8.3476,-26.848,,,,,,
