I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
97.238,173.89,48.056,-134.74,7.7405,109.62,,,,8.6187e-08,,
87.976,160.09,42.644,-122.66,6.4544,103.14,,,,8.6187e-08,,
79.177,145.87,37.499,-111.11,5.2978,96.347,,,,8.6187e-08,,
70.899,131.78,33.112,-100.27,4.2675,88.983,,,,8.6187e-08,,
63.227,118.31,29.646,-90.182,3.3425,81.026,,,,8.6187e-08,,
56.278,105.85,26.821,-80.768,2.4974,72.677,,,,8.6187e-08,,
50.11,94.59,24.159,-71.88,1.7143,64.227,,,,8.6187e-08,,
44.569,84.422,21.33,-63.388,0.98821,55.992,,,,8.6187e-08,,
39.274,74.948,18.279,-55.232,0.3212,48.303,,,,8.6187e-08,,
33.812,65.838,15.12,-47.382,-0.28306,41.396,,,,8.6187e-08,,
27.975,56.979,12.012,-39.877,-0.82039,35.288,,,,8.6187e-08,,
21.812,48.355,9.1059,-33.055,-1.2874,29.79,,,,8.6187e-08,,
15.503,39.992,6.5183,-27.392,-1.6855,24.664,,,,8.6187e-08,,
9.4522,32.105,4.3053,-22.983,-2.0227,19.816,,,,8.6187e-08,,
4.5523,25.062,2.4703,-19.488,-2.31,15.351,,,,8.6187e-08,,
1.4288,19.126,0.98525,-16.285,-2.5553,11.456,,,,8.6187e-08,,
-0.29591,14.439,-0.1989,-12.557,-2.7579,8.2352,,,,8.6187e-08,,
-1.277,10.991,-1.1552,-7.9977,-2.9067,5.6856,,,,8.6187e-08,,
-1.9073,8.5692,-1.9779,-4.0051,-2.983,3.7749,,,,8.6187e-08,,
-2.3616,6.8253,-2.7646,-1.6949,-2.9707,2.4054,,,,8.6187e-08,,
-2.7164,5.395,-3.5901,-0.5109,-2.867,1.3932,,,,8.6187e-08,,
-3.0116,4.0971,-4.4845,0.22531,-2.6891,0.56509,,,,8.6187e-08,,
-3.2728,2.8997,-5.4252,0.8112,-2.4706,-0.18086,,,,8.6187e-08,,
-3.5178,1.8255,-6.3473,1.3373,-2.2522,-0.88056,,,,8.6187e-08,,
-3.7568,0.90565,-7.1737,1.819,-2.0682,-1.5288,,,,8.6187e-08,,
-3.9937,0.14716,-7.8552,2.255,-1.938,-2.1065,,,,8.6187e-08,,
-4.2295,-0.48578,-8.3951,2.6473,-1.8634,-2.6105,,,,8.6187e-08,,
-4.4644,-1.0634,-8.843,3.007,-1.8341,-3.0737,,,,8.6187e-08,,
-4.6991,-1.6611,-9.268,3.3598,-1.8344,-3.5579,,,,8.6187e-08,,
-4.9344,-2.3373,-9.7305,3.7438,-1.8504,-4.1267,,,,8.6187e-08,,
-5.1722,-3.1274,-10.259,4.1846,-1.8748,-4.8229,,,,8.6187e-08,,
-5.4138,-4.0365,-10.83,4.6792,-1.9077,-5.6496,,,,8.6187e-08,,
-5.6599,-5.0293,-11.373,5.2078,-1.9543,-6.553,,,,8.6187e-08,,
-5.9107,-6.0283,-11.796,5.7473,-2.0212,-7.43,,,,8.6187e-08,,
-6.1702,-6.9364,-12.027,6.2782,-2.1142,-8.1691,,,,8.6187e-08,,
-6.448,-7.6712,-12.031,6.7885,-2.2388,-8.6884,,,,8.6187e-08,,
-6.7578,-8.1725,-11.817,7.2686,-2.3997,-8.9381,,,,8.6187e-08,,
-7.1098,-8.3918,-11.43,7.7012,-2.5983,-8.8951,,,,8.6187e-08,,
-7.5066,-8.3141,-10.957,8.0647,-2.832,-8.5957,,,,8.6187e-08,,
-7.9419,-8.0167,-10.504,8.3565,-3.093,-8.169,,,,8.6187e-08,,
-8.4016,-7.6774,-10.16,8.607,-3.37,-7.7979,,,,8.6187e-08,,
-8.8628,-7.4864,-9.9704,8.8568,-3.6489,-7.6246,,,,8.6187e-08,,
-9.2901,-7.5408,-9.9188,9.1193,-3.9173,-7.6805,,,,8.6187e-08,,
-9.6383,-7.8055,-9.9331,9.3632,-4.1681,-7.8774,,,,8.6187e-08,,
-9.8661,-8.1521,-9.9143,9.5261,-4.3991,-8.067,,,,8.6187e-08,,
-9.9575,-8.4378,-9.7826,9.5547,-4.6079,-8.1285,,,,8.6187e-08,,
-9.9339,-8.5765,-9.5115,9.4509,-4.7884,-8.0169,,,,8.6187e-08,,
-9.8451,-8.5568,-9.1262,9.2715,-4.9313,-7.7484,,,,8.6187e-08,,
-9.7448,-8.4,-8.6787,9.076,-5.0278,-7.3584,,,,8.6187e-08,,
-9.6691,-8.1165,-8.2297,8.8875,-5.0727,-6.8802,,,,8.6187e-08,,
-9.6312,-7.7131,-7.8372,8.7021,-5.0675,-6.3577,,,,8.6187e-08,,
-9.6287,-7.2306,-7.5446,8.5199,-5.0218,-5.8563,,,,8.6187e-08,,
-9.6511,-6.744,-7.3641,8.3497,-4.9539,-5.4405,,,,8.6187e-08,,
-9.6835,-6.3138,-7.2665,8.1908,-4.8894,-5.1327,,,,8.6187e-08,,
-9.7057,-5.9462,-7.1874,8.0227,-4.8563,-4.8952,,,,8.6187e-08,,
-9.6931,-5.5964,-7.0489,7.8102,-4.875,-4.653,,,,8.6187e-08,,
-9.6201,-5.202,-6.7923,7.518,-4.9476,-4.3409,,,,8.6187e-08,,
-9.4683,-4.7186,-6.4055,7.1295,-5.0535,-3.9368,,,,8.6187e-08,,
-9.2362,-4.1402,-5.9226,6.6608,-5.1566,-3.4594,,,,8.6187e-08,,
-8.9423,-3.4912,-5.3972,6.1533,-5.2229,-2.9435,,,,8.6187e-08,,
-8.6198,-2.8047,-4.8681,5.6516,-5.2396,-2.4177,,,,8.6187e-08,,
-8.307,-2.1061,-4.3422,5.1876,-5.2253,-1.8973,,,,8.6187e-08,,
-8.0364,-1.4115,-3.7983,4.7777,-5.2213,-1.3876,,,,8.6187e-08,,
-7.827,-0.73138,-3.2058,4.4269,-5.27,-0.88869,,,,8.6187e-08,,
-7.6794,-0.072865,-2.5471,4.131,-5.3936,-0.3995,,,,8.6187e-08,,
-7.577,0.56016,-1.8288,3.878,-5.5868,0.081406,,,,8.6187e-08,,
-7.4934,1.1701,-1.0768,3.6485,-5.824,0.55672,,,,8.6187e-08,,
-7.4036,1.7686,-0.32159,3.4209,-6.0749,1.0321,,,,8.6187e-08,,
-7.2936,2.376,0.41341,3.1791,-6.3176,1.5156,,,,8.6187e-08,,
-7.1654,3.0116,1.112,2.9189,-6.5425,2.0134,,,,8.6187e-08,,
-7.0322,3.6816,1.7595,2.6489,-6.7477,2.524,,,,8.6187e-08,,
-6.909,4.3732,2.3396,2.3828,-6.9322,3.0356,,,,8.6187e-08,,
-6.8042,5.0629,2.8386,2.1308,-7.0939,3.5309,,,,8.6187e-08,,
-6.7152,5.7368,3.2534,1.8927,-7.231,3.9968,,,,8.6187e-08,,
-6.6267,6.4065,3.5953,1.6556,-7.3405,4.4346,,,,8.6187e-08,,
-6.5122,7.1113,3.8856,1.3938,-7.4129,4.8619,,,,8.6187e-08,,
-6.3391,7.9088,4.1436,1.0722,-7.4267,5.3078,,,,8.6187e-08,,
-6.076,8.8663,4.3809,0.64583,-7.3518,5.809,,,,8.6187e-08,,
-5.7015,10.06,4.6051,0.052432,-7.1637,6.4128,,,,8.6187e-08,,
-5.2057,11.573,4.8278,-0.80535,-6.8577,7.1836,,,,8.6187e-08,,
-4.585,13.488,5.0669,-2.0818,-6.4524,8.205,,,,8.6187e-08,,
-3.8336,15.874,5.3443,-3.9811,-5.9813,9.5729,,,,8.6187e-08,,
-2.9364,18.77,5.682,-6.653,-5.4802,11.376,,,,8.6187e-08,,
-1.874,22.125,6.1029,-10.0,-4.9775,13.666,,,,8.6187e-08,,
-0.63732,25.778,6.6298,-13.657,-4.4911,16.409,,,,8.6187e-08,,
0.7615,29.54,7.277,-17.258,-4.0281,19.454,,,,8.6187e-08,,
2.3047,33.31,8.032,-20.633,-3.5838,22.568,,,,8.6187e-08,,
4.004,37.08,8.8437,-23.784,-3.1435,25.552,,,,8.6187e-08,,
5.9214,40.892,9.6436,-26.784,-2.6883,28.35,,,,8.6187e-08,,
8.1531,44.81,10.393,-29.702,-2.2045,31.045,,,,8.6187e-08,,
10.788,48.862,11.102,-32.563,-1.6912,33.753,,,,8.6187e-08,,
13.862,52.983,11.803,-35.328,-1.1585,36.483,,,,8.6187e-08,,
17.344,57.068,12.516,-37.937,-0.61754,39.134,,,,8.6187e-08,,
21.141,61.104,13.226,-40.372,-0.067168,41.62,,,,8.6187e-08,,
25.132,65.139,13.866,-42.712,0.51923,43.914,,,,8.6187e-08,,
29.205,69.066,14.307,-45.124,1.2055,45.988,,,,8.6187e-08,,
33.274,72.587,14.377,-47.736,2.1099,47.837,,,,8.6187e-08,,
37.278,75.489,13.94,-50.488,3.4325,49.513,,,,8.6187e-08,,
41.172,77.759,13.016,-53.157,5.437,50.86,,,,8.6187e-08,,
44.929,79.502,11.845,-55.585,8.1505,51.238,,,,8.6187e-08,,
48.554,81.294,10.935,-58.025,11.023,50.833,,,,8.6187e-08,,
52.114,84.306,11.332,-61.263,13.786,51.004,,,,8.6187e-08,,
55.765,88.887,13.589,-65.639,16.959,52.061,,,,8.6187e-08,,
59.749,94.036,14.62,-70.364,20.979,53.54,,,,8.6187e-08,,
64.243,98.272,13.222,-74.606,25.856,54.713,,,,8.6187e-08,,
69.061,100.12,9.5383,-77.708,31.327,54.392,,,,8.6187e-08,,
73.552,98.424,3.1308,-79.014,37.016,51.338,,,,8.6187e-08,,
76.944,92.55,-6.0954,-78.052,42.544,44.808,,,,8.6187e-08,,
78.769,82.389,-17.564,-74.681,47.629,34.652,,,,8.6187e-08,,
78.974,68.562,-30.448,-69.103,52.149,21.409,,,,8.6187e-08,,
77.786,53.005,-43.872,-61.764,56.179,6.4963,,,,8.6187e-08,,
75.521,38.506,-56.528,-53.302,59.982,-8.156,,,,8.6187e-08,,
72.452,26.766,-67.481,-44.858,63.749,-20.944,,,,8.6187e-08,,
68.723,17.552,-76.178,-37.896,66.887,-30.959,,,,8.6187e-08,,
64.293,9.8299,-81.732,-32.686,68.27,-37.599,,,,8.6187e-08,,
59.069,2.6557,-83.69,-28.399,67.601,-40.249,,,,8.6187e-08,,
53.319,-3.7713,-82.357,-24.516,65.022,-38.596,,,,8.6187e-08,,
47.592,-7.2704,-78.569,-21.047,60.622,-33.654,,,,8.6187e-08,,
42.117,-7.4767,-73.288,-18.003,54.974,-28.416,,,,8.6187e-08,,
36.693,-5.7285,-66.57,-14.899,48.884,-25.031,,,,8.6187e-08,,
30.976,-4.5455,-58.431,-10.925,42.669,-23.097,,,,8.6187e-08,,
24.702,-4.4811,-50.244,-6.1853,36.261,-21.75,,,,8.6187e-08,,
17.844,-4.9771,-42.881,-1.9911,29.619,-20.558,,,,8.6187e-08,,
10.733,-5.7545,-36.236,1.0229,22.912,-19.318,,,,8.6187e-08,,
4.111,-6.6663,-30.233,3.1529,16.544,-17.91,,,,8.6187e-08,,
-1.0752,-7.5841,-24.94,4.7712,11.017,-16.281,,,,8.6187e-08,,
-4.3687,-8.4221,-20.4,6.102,6.6672,-14.532,,,,8.6187e-08,,
-6.2469,-9.1734,-16.805,7.3132,3.4349,-12.905,,,,8.6187e-08,,
-7.595,-9.909,-14.579,8.6127,0.96875,-11.579,,,,8.6187e-08,,
-9.1744,-10.746,-13.207,10.316,-1.0109,-10.59,,,,8.6187e-08,,
-11.724,-11.796,-11.838,12.891,-2.8693,-9.8965,,,,8.6187e-08,,
-16.034,-13.09,-10.394,16.552,-4.8739,-9.4481,,,,8.6187e-08,,
-20.692,-14.463,-9.0415,19.728,-6.4519,-9.1831,,,,8.6187e-08,,
-22.108,-15.47,-7.8984,20.634,-6.9999,-8.9832,,,,8.6187e-08,,
-20.751,-15.446,-6.8921,19.497,-7.4043,-8.5911,,,,8.6187e-08,,
-19.381,-13.754,-5.7308,17.248,-8.2277,-7.6582,,,,8.6187e-08,,
-17.834,-11.921,-3.8737,16.887,-8.9541,-6.0798,,,,8.6187e-08,,
-21.905,-11.867,-2.2095,20.744,-10.374,-2.5684,,,,8.6187e-08,,
-33.202,-14.882,-2.2733,29.271,-13.147,-1.5002,,,,8.6187e-08,,
-52.141,-21.812,0.48463,42.471,-17.294,-1.2936,,,,8.6187e-08,,
-75.897,-32.624,3.9285,58.637,-41.88,-1.8171,,,,8.6187e-08,,
-96.647,-45.88,6.9716,73.041,-62.859,-3.8497,,,,8.6187e-08,,
-104.94,-55.285,7.853,79.333,-68.546,-6.9344,,,,8.6187e-08,,
-93.38,-51.977,5.5669,71.045,-60.685,-8.9794,,,,8.6187e-08,,
-58.482,-27.265,1.8946,41.045,-39.127,-5.6173,,,,8.6187e-08,,
-0.85231,30.973,4.1564,-16.806,-10.063,16.837,,,,8.6187e-08,,
74.856,136.08,33.379,-105.86,14.643,88.656,,,,8.6187e-08,,
161.24,294.77,112.73,-226.7,22.649,205.1,,,,8.6187e-08,,
249.99,507.15,236.19,-375.75,5.5702,373.09,,,,8.6187e-08,,
333.72,760.68,406.07,-544.0,-37.434,584.85,,,,8.6187e-08,,
406.89,1028.9,601.41,-715.85,-98.589,816.66,,,,8.6187e-08,,
465.48,1274.2,788.44,-869.85,-163.06,1032.8,,,,8.6187e-08,,
506.61,1454.9,928.35,-982.9,-212.93,1193.0,,,,8.6187e-08,,
528.53,1536.1,988.19,-1036.4,-232.61,1263.5,,,,8.6187e-08,,
530.64,1501.1,951.73,-1021.2,-214.16,1227.9,,,,8.6187e-08,,
512.86,1357.4,826.37,-940.63,-161.0,1093.5,,,,8.6187e-08,,
475.0,1134.9,642.44,-809.42,-88.325,890.41,,,,8.6187e-08,,
416.69,877.75,444.37,-649.68,-18.637,662.93,,,,8.6187e-08,,
338.45,630.66,276.27,-484.66,26.129,455.35,,,,8.6187e-08,,
243.32,426.22,167.6,-332.86,32.722,298.69,,,,8.6187e-08,,
137.76,278.06,125.25,-204.56,1.0176,203.22,,,,8.6187e-08,,
31.022,182.11,135.42,-102.11,-57.304,160.04,,,,8.6187e-08,,
-66.768,123.93,173.14,-23.106,-124.52,149.5,,,,8.6187e-08,,
-146.79,87.259,213.37,35.629,-183.58,151.01,,,,8.6187e-08,,
-202.62,59.738,238.46,76.088,-222.93,149.64,,,,8.6187e-08,,
-231.01,35.565,240.8,100.78,-238.19,138.34,,,,8.6187e-08,,
-233.58,12.297,221.34,112.85,-231.47,117.14,,,,8.6187e-08,,
-216.13,-8.8924,186.37,114.68,-208.36,91.866,,,,8.6187e-08,,
-185.7,-24.59,144.28,108.11,-173.46,64.009,,,,8.6187e-08,,
-150.07,-32.879,102.04,95.257,-134.16,38.648,,,,8.6187e-08,,
-115.95,-34.475,65.481,79.106,-99.356,17.341,,,,8.6187e-08,,
-87.294,-30.393,39.074,62.585,-71.165,5.8225,,,,8.6187e-08,,
-64.924,-21.883,19.233,47.486,-50.068,1.0637,,,,8.6187e-08,,
-49.027,-15.394,5.8018,36.186,-36.389,-0.56128,,,,8.6187e-08,,
-40.34,-12.43,-1.2353,29.062,-29.409,-0.71804,,,,8.6187e-08,,
-37.133,-12.077,-4.7253,25.241,-27.014,-0.40214,,,,8.6187e-08,,
-36.17,-12.586,-6.4976,23.514,-26.244,-0.57279,,,,8.6187e-08,,
-35.958,-13.021,-6.772,22.801,-25.546,-3.2353,,,,8.6187e-08,,
-35.82,-12.922,-5.3208,22.516,-24.803,-4.4806,,,,8.6187e-08,,
-34.832,-12.288,-0.63348,21.538,-24.117,-4.8175,,,,8.6187e-08,,
-29.409,-11.433,-1.1917,18.775,-21.572,-5.1836,,,,8.6187e-08,,
-23.163,-10.664,-2.7718,15.805,-16.588,-5.5774,,,,8.6187e-08,,
-19.057,-10.116,-3.9603,13.71,-13.511,-5.9725,,,,8.6187e-08,,
-16.603,-9.7616,-4.8943,12.37,-11.777,-6.3362,,,,8.6187e-08,,
-15.117,-9.4805,-5.6215,11.481,-10.741,-6.6035,,,,8.6187e-08,,
-14.109,-9.1261,-6.1391,10.793,-10.048,-6.6936,,,,8.6187e-08,,
-13.281,-8.5842,-6.4261,10.138,-9.5094,-6.546,,,,8.6187e-08,,
-12.485,-7.8151,-6.474,9.4422,-9.027,-6.1506,,,,8.6187e-08,,
-11.679,-6.8653,-6.308,8.7057,-8.561,-5.5551,,,,8.6187e-08,,
-10.879,-5.8432,-5.995,7.9758,-8.0989,-4.8552,,,,8.6187e-08,,
-10.113,-4.8788,-5.6353,7.3044,-7.6343,-4.1672,,,,8.6187e-08,,
-9.3957,-4.0781,-5.3345,6.7208,-7.1623,-3.5919,,,,8.6187e-08,,
-8.729,-3.4928,-5.1665,6.224,-6.6833,-3.1813,,,,8.6187e-08,,
-8.111,-3.1086,-5.1518,5.7901,-6.2096,-2.9282,,,,8.6187e-08,,
-7.5455,-2.8566,-5.2558,5.3891,-5.7641,-2.7802,,,,8.6187e-08,,
-7.0425,-2.6469,-5.4092,5.0019,-5.3749,-2.6695,,,,8.6187e-08,,
-6.6121,-2.4096,-5.5449,4.6273,-5.0593,-2.5459,,,,8.6187e-08,,
-6.258,-2.1211,-5.6373,4.2771,-4.8163,-2.3965,,,,8.6187e-08,,
-5.9739,-1.8036,-5.713,3.965,-4.6262,-2.2455,,,,8.6187e-08,,
-5.7429,-1.5063,-5.8314,3.6997,-4.455,-2.1397,,,,8.6187e-08,,
-5.5408,-1.2833,-6.0548,3.4845,-4.2649,-2.1306,,,,8.6187e-08,,
-5.3412,-1.1754,-6.4231,3.3179,-4.0271,-2.2546,,,,8.6187e-08,,
-5.1236,-1.1967,-6.9361,3.1919,-3.7325,-2.516,,,,8.6187e-08,,
-4.8797,-1.3279,-7.5459,3.0916,-3.3958,-2.8792,,,,8.6187e-08,,
-4.6148,-1.5148,-8.1667,2.9977,-3.0508,-3.2743,,,,8.6187e-08,,
-4.343,-1.6809,-8.6996,2.8918,-2.7333,-3.6151,,,,8.6187e-08,,
-4.0817,-1.7518,-9.0667,2.7618,-2.4676,-3.8249,,,,8.6187e-08,,
-3.8443,-1.6817,-9.2405,2.6052,-2.2618,-3.8636,,,,8.6187e-08,,
-3.6348,-1.4641,-9.2502,2.4247,-2.1063,-3.7382,,,,8.6187e-08,,
-3.4461,-1.1234,-9.1635,2.2222,-1.9797,-3.4927,,,,8.6187e-08,,
-3.2603,-0.69768,-9.0524,1.994,-1.8586,-3.1877,,,,8.6187e-08,,
-3.0542,-0.22059,-8.9617,1.7289,-1.7286,-2.8772,,,,8.6187e-08,,
-2.8033,0.29426,-8.8934,1.4071,-1.5881,-2.5903,,,,8.6187e-08,,
-2.4837,0.86128,-8.8121,0.99696,-1.4471,-2.3235,,,,8.6187e-08,,
-2.0717,1.5189,-8.667,0.45502,-1.3178,-2.0479,,,,8.6187e-08,,
-1.5455,2.3172,-8.4178,-0.27327,-1.2064,-1.7255,,,,8.6187e-08,,
-0.88972,3.3054,-8.0521,-1.2463,-1.1081,-1.3243,,,,8.6187e-08,,
-0.10409,4.5276,-7.5856,-2.5146,-1.0132,-0.8241,,,,8.6187e-08,,
0.79448,6.0285,-7.0474,-4.1142,-0.91293,-0.21011,,,,8.6187e-08,,
1.7834,7.8635,-6.4622,-6.075,-0.8032,0.53605,,,,8.6187e-08,,
2.8617,10.099,-5.8439,-8.4375,-0.68229,1.4408,,,,8.6187e-08,,
4.0767,12.801,-5.1999,-11.24,-0.54683,2.5378,,,,8.6187e-08,,
5.5321,15.997,-4.5352,-14.464,-0.39151,3.8646,,,,8.6187e-08,,
7.3684,19.647,-3.8521,-17.979,-0.21344,5.4595,,,,8.6187e-08,,
9.7136,23.642,-3.1454,-21.577,-0.016908,7.3684,,,,8.6187e-08,,
12.608,27.834,-2.4011,-25.068,0.18629,9.6679,,,,8.6187e-08,,
15.95,32.062,-1.6014,-28.348,0.38214,12.466,,,,8.6187e-08,,
19.542,36.18,-0.73512,-31.397,0.56352,15.826,,,,8.6187e-08,,
23.217,40.152,0.19436,-34.262,0.73849,19.622,,,,8.6187e-08,,
26.923,44.143,1.1685,-37.065,0.93193,23.555,,,,8.6187e-08,,
30.69,48.454,2.1575,-39.993,1.1783,27.357,,,,8.6187e-08,,
34.549,53.309,3.1305,-43.25,1.5107,30.902,,,,8.6187e-08,,
38.47,58.685,4.0757,-46.994,1.9538,34.182,,,,8.6187e-08,,
42.379,64.373,5.0219,-51.297,2.5237,37.264,,,,8.6187e-08,,
46.213,70.187,6.0425,-56.155,3.2297,40.277,,,,8.6187e-08,,
49.979,76.087,7.2382,-61.532,4.0781,43.426,,,,8.6187e-08,,
53.778,82.07,8.7155,-67.352,5.0755,47.005,,,,8.6187e-08,,
57.803,88.076,10.575,-73.487,6.2352,51.312,,,,8.6187e-08,,
62.3,94.194,12.89,-79.819,7.5781,56.451,,,,8.6187e-08,,
67.468,100.83,15.638,-86.329,9.1296,62.175,,,,8.6187e-08,,
73.334,108.49,18.582,-93.072,10.919,67.993,,,,8.6187e-08,,
79.742,117.35,21.339,-100.14,12.977,73.531,,,,8.6187e-08,,
86.472,127.1,23.716,-107.63,15.309,78.77,,,,8.6187e-08,,
93.349,137.32,25.878,-115.64,17.85,83.934,,,,8.6187e-08,,
100.27,147.68,28.154,-124.19,20.458,89.294,,,,8.6187e-08,,
107.21,158.03,30.811,-133.2,22.982,95.111,,,,8.6187e-08,,
114.2,168.32,33.95,-142.44,25.346,101.61,,,,8.6187e-08,,
121.33,178.58,37.511,-151.69,27.554,108.88,,,,8.6187e-08,,
128.65,188.96,41.399,-160.8,29.638,116.72,,,,8.6187e-08,,
136.15,199.46,45.597,-169.7,31.627,124.59,,,,8.6187e-08,,
143.75,209.86,50.067,-178.36,33.545,132.03,,,,8.6187e-08,,
151.27,219.94,54.537,-186.75,35.406,138.91,,,,8.6187e-08,,
158.53,229.65,58.548,-194.82,37.218,145.23,,,,8.6187e-08,,
165.45,238.9,61.768,-202.46,38.969,150.95,,,,8.6187e-08,,
172.01,247.33,64.216,-209.5,40.648,156.24,,,,8.6187e-08,,
178.18,254.58,66.215,-215.75,42.25,161.49,,,,8.6187e-08,,
183.9,260.75,68.13,-221.13,43.783,166.9,,,,8.6187e-08,,
189.07,266.3,70.11,-225.76,45.261,172.16,,,,8.6187e-08,,
193.65,271.58,72.061,-229.81,46.702,176.76,,,,8.6187e-08,,
197.65,276.51,73.818,-233.47,48.132,180.6,,,,8.6187e-08,,
201.18,280.89,75.243,-236.86,49.579,183.9,,,,8.6187e-08,,
204.32,284.68,76.238,-240.07,51.062,186.93,,,,8.6187e-08,,
207.14,288.1,76.72,-243.07,52.571,189.77,,,,8.6187e-08,,
209.65,291.43,76.589,-245.75,54.063,192.09,,,,8.6187e-08,,
211.78,294.59,75.795,-247.82,55.473,193.19,,,,8.6187e-08,,
213.42,296.76,74.383,-248.91,56.753,192.6,,,,8.6187e-08,,
214.4,296.81,72.331,-248.65,57.894,190.37,,,,8.6187e-08,,
214.52,294.2,69.489,-246.9,58.952,186.79,,,,8.6187e-08,,
213.56,289.03,65.855,-243.71,60.047,182.04,,,,8.6187e-08,,
211.37,281.62,61.682,-239.32,61.346,176.15,,,,8.6187e-08,,
207.83,272.28,57.196,-233.93,62.916,169.06,,,,8.6187e-08,,
202.88,261.39,52.411,-227.71,64.433,160.65,,,,8.6187e-08,,
196.5,249.52,47.264,-220.67,65.208,151.0,,,,8.6187e-08,,
188.74,237.34,41.847,-212.73,64.733,140.63,,,,8.6187e-08,,
179.73,225.36,36.52,-203.73,62.919,130.42,,,,8.6187e-08,,
169.71,213.63,31.84,-193.55,59.907,121.22,,,,8.6187e-08,,
158.96,201.97,28.232,-182.24,55.925,113.39,,,,8.6187e-08,,
147.8,189.96,25.565,-169.99,51.263,106.72,,,,8.6187e-08,,
136.51,177.19,23.205,-157.14,46.245,100.5,,,,8.6187e-08,,
125.36,163.53,20.52,-144.08,41.17,93.969,,,,8.6187e-08,,
114.5,149.25,17.308,-131.2,36.258,86.64,,,,8.6187e-08,,
104.02,134.79,13.803,-118.78,31.652,78.436,,,,8.6187e-08,,
93.952,120.58,10.373,-107.0,27.434,69.575,,,,8.6187e-08,,
84.314,107.08,7.2716,-95.968,23.649,60.455,,,,8.6187e-08,,
75.139,94.69,4.5905,-85.722,20.284,51.591,,,,8.6187e-08,,
66.538,83.541,2.3293,-76.212,17.216,43.48,,,,8.6187e-08,,
58.768,73.499,0.45283,-67.35,14.196,36.409,,,,8.6187e-08,,
52.172,64.325,-1.0889,-59.024,11.11,30.348,,,,8.6187e-08,,
46.797,55.757,-2.354,-51.07,8.2777,25.037,,,,8.6187e-08,,
42.149,47.575,-3.3975,-43.31,6.101,20.261,,,,8.6187e-08,,
37.546,39.704,-4.2675,-35.834,4.5956,16.027,,,,8.6187e-08,,
32.49,32.261,-5.0093,-29.37,3.5573,12.27,,,,8.6187e-08,,
26.707,25.545,-5.6619,-24.661,2.8007,8.6428,,,,8.6187e-08,,
20.171,20.007,-6.2435,-21.381,2.2121,5.3692,,,,8.6187e-08,,
13.523,15.724,-6.7519,-18.414,1.7293,3.1384,,,,8.6187e-08,,
8.0637,12.03,-7.1845,-14.748,1.3186,1.7538,,,,8.6187e-08,,
4.4148,8.7316,-7.5529,-10.404,0.95956,0.77089,,,,8.6187e-08,,
2.1685,6.0321,-7.884,-6.4273,0.63748,-0.055571,,,,8.6187e-08,,
0.72688,3.8757,-8.2115,-3.4874,0.34317,-0.83898,,,,8.6187e-08,,
-0.29202,2.1134,-8.568,-1.4873,0.07533,-1.6307,,,,8.6187e-08,,
-1.0781,0.6343,-8.9771,-0.10702,-0.15958,-2.4503,,,,8.6187e-08,,
-1.7177,-0.6328,-9.4485,0.90301,-0.35257,-3.3009,,,,8.6187e-08,,
-2.2524,-1.7346,-9.9768,1.6917,-0.49919,-4.1768,,,,8.6187e-08,,
-2.7073,-2.7024,-10.544,2.3406,-0.6031,-5.0662,,,,8.6187e-08,,
-3.1016,-3.5586,-11.123,2.8954,-0.67442,-5.9512,,,,8.6187e-08,,
-3.4509,-4.3266,-11.686,3.3861,-0.72546,-6.8102,,,,8.6187e-08,,
-3.7668,-5.0389,-12.205,3.8373,-0.76724,-7.6297,,,,8.6187e-08,,
-4.0577,-5.7317,-12.655,4.2707,-0.80824,-8.4092,,,,8.6187e-08,,
-4.3289,-6.4247,-13.017,4.7006,-0.85423,-9.1476,,,,8.6187e-08,,
-4.5836,-7.1044,-13.273,5.1282,-0.90841,-9.8246,,,,8.6187e-08,,
-4.8226,-7.7254,-13.414,5.5409,-0.97191,-10.394,,,,8.6187e-08,,
-5.0458,-8.2243,-13.436,5.9141,-1.0461,-10.796,,,,8.6187e-08,,
-5.2537,-8.5395,-13.346,6.219,-1.1371,-10.974,,,,8.6187e-08,,
-5.4491,-8.6358,-13.147,6.4318,-1.2559,-10.91,,,,8.6187e-08,,
-5.6347,-8.5263,-12.844,6.5447,-1.4149,-10.639,,,,8.6187e-08,,
-5.8106,-8.2705,-12.439,6.5695,-1.62,-10.235,,,,8.6187e-08,,
-5.972,-7.9499,-11.95,6.5319,-1.8637,-9.7754,,,,8.6187e-08,,
-6.1102,-7.6345,-11.406,6.4618,-2.1236,-9.3134,,,,8.6187e-08,,
-6.2148,-7.3609,-10.844,6.3836,-2.3711,-8.8663,,,,8.6187e-08,,
-6.278,-7.1251,-10.285,6.3088,-2.5813,-8.4214,,,,8.6187e-08,,
-6.2983,-6.8931,-9.731,6.2348,-2.7419,-7.952,,,,8.6187e-08,,
-6.2831,-6.6185,-9.1646,6.1483,-2.8564,-7.4297,,,,8.6187e-08,,
-6.2461,-6.2613,-8.5659,6.0324,-2.9385,-6.8337,,,,8.6187e-08,,
-6.1993,-5.803,-7.9359,5.8742,-3.0028,-6.1637,,,,8.6187e-08,,
-6.1501,-5.2584,-7.3226,5.673,-3.0571,-5.4568,,,,8.6187e-08,,
